 2022-05-05 19:20:34,758 - 's'
 2022-05-05 19:20:34,758 - 'd'
 2022-05-05 19:20:38,677 - 'k'
 2022-05-05 19:20:38,677 - 'l'
 2022-05-05 19:20:38,677 - 'm'
 2022-05-05 19:20:38,678 - Key.space
 2022-05-05 19:20:38,680 - 'a'
 2022-05-05 19:20:38,680 - 's'
 2022-05-05 19:20:38,681 - 'd'
 2022-05-05 19:20:38,682 - 'k'
 2022-05-05 19:20:38,683 - 'a'
 2022-05-05 19:20:38,683 - 's'
 2022-05-05 19:20:38,683 - 'd'
 2022-05-05 19:20:38,684 - 'a'
 2022-05-05 19:20:38,684 - 's'
 2022-05-05 19:20:38,684 - 'd'
 2022-05-05 19:20:38,685 - Key.space
 2022-05-05 19:20:38,686 - 'a'
 2022-05-05 19:20:38,686 - 's'
 2022-05-05 19:20:38,686 - 'd'
 2022-05-05 19:20:38,687 - 'k'
 2022-05-05 19:20:38,687 - 'l'
 2022-05-05 19:20:38,687 - 'm'
 2022-05-05 19:20:38,688 - 'a'
 2022-05-05 19:20:38,688 - 's'
 2022-05-05 19:20:38,688 - 'd'
 2022-05-05 19:20:38,688 - 'k'
 2022-05-05 19:20:38,688 - 'l'
 2022-05-05 19:20:38,689 - 'm'
 2022-05-05 19:20:38,690 - 'a'
 2022-05-05 19:20:38,690 - 's'
 2022-05-05 19:20:38,690 - 'd'
 2022-05-05 19:20:38,690 - Key.space
 2022-05-05 19:20:38,691 - 'k'
 2022-05-05 19:20:38,691 - 'l'
 2022-05-05 19:20:38,691 - 'm'
 2022-05-05 19:20:38,692 - 'a'
 2022-05-05 19:20:38,692 - 's'
 2022-05-05 19:20:38,693 - 'd'
 2022-05-05 19:20:38,693 - Key.space
 2022-05-05 19:20:38,693 - 'k'
 2022-05-05 19:20:38,693 - 'l'
 2022-05-05 19:20:38,694 - 'm'
 2022-05-05 19:20:38,694 - 'a'
 2022-05-05 19:20:38,695 - 's'
 2022-05-05 19:20:38,695 - 'd'
 2022-05-05 19:20:38,695 - Key.space
 2022-05-05 19:20:38,695 - 'k'
 2022-05-05 19:20:38,696 - 'l'
 2022-05-05 19:20:38,696 - 'm'
 2022-05-05 19:20:38,696 - 'a'
 2022-05-05 19:20:38,697 - 's'
 2022-05-05 19:20:38,697 - 'd'
 2022-05-05 19:20:42,047 - 'a'
 2022-05-05 19:20:42,047 - 's'
 2022-05-05 19:20:42,047 - 'd'
 2022-05-05 19:20:42,048 - 'a'
 2022-05-05 19:20:42,049 - 's'
 2022-05-05 19:20:42,049 - 'd'
 2022-05-05 19:20:42,050 - 'k'
 2022-05-05 19:20:42,050 - 'l'
 2022-05-05 19:20:42,051 - 'm'
 2022-05-05 19:20:42,051 - Key.space
 2022-05-05 19:20:42,052 - 'a'
 2022-05-05 19:20:42,053 - 's'
 2022-05-05 19:20:42,053 - 'd'
 2022-05-05 19:20:42,053 - 'k'
 2022-05-05 19:20:42,053 - 'l'
 2022-05-05 19:20:42,053 - 'm'
 2022-05-05 19:20:42,053 - Key.space
 2022-05-05 19:20:42,055 - 'a'
 2022-05-05 19:20:42,055 - 's'
 2022-05-05 19:20:42,055 - 'd'
 2022-05-05 19:20:42,055 - Key.space
 2022-05-05 19:20:42,055 - 'k'
 2022-05-05 19:20:42,055 - 'l'
 2022-05-05 19:20:42,056 - 'm'
 2022-05-05 19:20:42,057 - 'a'
 2022-05-05 19:20:42,057 - 's'
 2022-05-05 19:20:42,057 - 'd'
 2022-05-05 19:20:42,057 - Key.space
 2022-05-05 19:20:42,057 - 'k'
 2022-05-05 19:20:42,057 - 'l'
 2022-05-05 19:20:42,057 - 'm'
 2022-05-05 19:20:42,059 - 'a'
 2022-05-05 19:20:42,059 - 's'
 2022-05-05 19:20:42,059 - 'd'
 2022-05-05 19:20:42,059 - Key.space
 2022-05-05 19:20:42,060 - 'k'
 2022-05-05 19:20:42,060 - 'l'
 2022-05-05 19:20:42,060 - 'm'
 2022-05-05 19:20:42,061 - 'm'
 2022-05-05 19:20:42,061 - 'k'
 2022-05-05 19:20:42,061 - Key.space
 2022-05-05 19:20:42,061 - 'a'
 2022-05-05 19:20:42,061 - 's'
 2022-05-05 19:20:42,061 - 'd'
 2022-05-05 19:20:42,063 - 'a'
 2022-05-05 19:20:42,063 - 's'
 2022-05-05 19:20:42,063 - 'd'
 2022-05-05 19:20:42,064 - 'm'
 2022-05-05 19:20:42,064 - 'k'
 2022-05-05 19:20:42,064 - 'l'
 2022-05-05 19:20:42,064 - Key.space
 2022-05-05 19:20:45,452 - 'k'
 2022-05-05 19:20:45,452 - 'l'
 2022-05-05 19:20:45,453 - 'm'
 2022-05-05 19:20:45,453 - Key.space
 2022-05-05 19:20:45,456 - 'a'
 2022-05-05 19:20:45,456 - 's'
 2022-05-05 19:20:45,457 - 'd'
 2022-05-05 19:20:45,457 - 'k'
 2022-05-05 19:20:45,458 - 'l'
 2022-05-05 19:20:45,458 - 'm'
 2022-05-05 19:20:45,459 - Key.space
 2022-05-05 19:20:45,462 - 'a'
 2022-05-05 19:20:45,462 - 's'
 2022-05-05 19:20:45,462 - 'd'
 2022-05-05 19:20:45,463 - Key.space
 2022-05-05 19:20:45,463 - 'k'
 2022-05-05 19:20:45,463 - 'l'
 2022-05-05 19:20:45,464 - 'm'
 2022-05-05 19:20:45,466 - 'a'
 2022-05-05 19:20:45,466 - 's'
 2022-05-05 19:20:45,466 - 'd'
 2022-05-05 19:20:45,466 - Key.space
 2022-05-05 19:20:45,466 - 'k'
 2022-05-05 19:20:45,467 - 'l'
 2022-05-05 19:20:45,467 - 'm'
 2022-05-05 19:20:45,469 - 'a'
 2022-05-05 19:20:45,469 - 's'
 2022-05-05 19:20:45,469 - 'd'
 2022-05-05 19:20:45,469 - Key.space
 2022-05-05 19:20:45,469 - 'k'
 2022-05-05 19:20:45,470 - 'l'
 2022-05-05 19:20:45,470 - 'm'
 2022-05-05 19:20:45,472 - 'm'
 2022-05-05 19:20:45,472 - 'k'
 2022-05-05 19:20:45,472 - Key.space
 2022-05-05 19:20:45,472 - 'a'
 2022-05-05 19:20:45,472 - 's'
 2022-05-05 19:20:45,473 - 'd'
 2022-05-05 19:20:45,474 - 'm'
 2022-05-05 19:20:45,474 - 's'
 2022-05-05 19:20:45,475 - 'd'
 2022-05-05 19:20:45,475 - Key.space
 2022-05-05 19:20:45,475 - 'k'
 2022-05-05 19:20:45,476 - 'l'
 2022-05-05 19:20:45,476 - Key.space
 2022-05-05 19:20:45,477 - 'a'
 2022-05-05 19:20:45,477 - 's'
 2022-05-05 19:20:45,478 - 'd'
 2022-05-05 19:20:45,478 - 'k'
 2022-05-05 19:20:45,478 - 'l'
 2022-05-05 19:20:45,478 - 'm'
 2022-05-05 19:20:49,239 - 'l'
 2022-05-05 19:20:49,240 - 'm'
 2022-05-05 19:20:49,240 - Key.space
 2022-05-05 19:20:49,243 - 'a'
 2022-05-05 19:20:49,243 - 's'
 2022-05-05 19:20:49,244 - 'd'
 2022-05-05 19:20:49,244 - Key.space
 2022-05-05 19:20:49,244 - 'k'
 2022-05-05 19:20:49,244 - 'l'
 2022-05-05 19:20:49,245 - 'm'
 2022-05-05 19:20:49,246 - 'a'
 2022-05-05 19:20:49,247 - 's'
 2022-05-05 19:20:49,247 - 'd'
 2022-05-05 19:20:49,247 - Key.space
 2022-05-05 19:20:49,247 - 'k'
 2022-05-05 19:20:49,247 - 'l'
 2022-05-05 19:20:49,248 - 'm'
 2022-05-05 19:20:49,249 - 'a'
 2022-05-05 19:20:49,249 - 's'
 2022-05-05 19:20:49,250 - 'd'
 2022-05-05 19:20:49,250 - Key.space
 2022-05-05 19:20:49,250 - 'k'
 2022-05-05 19:20:49,250 - 'l'
 2022-05-05 19:20:49,250 - 'm'
 2022-05-05 19:20:49,252 - 'm'
 2022-05-05 19:20:49,252 - 'k'
 2022-05-05 19:20:49,252 - Key.space
 2022-05-05 19:20:49,252 - 'a'
 2022-05-05 19:20:49,253 - 's'
 2022-05-05 19:20:49,253 - 'd'
 2022-05-05 19:20:49,254 - 'm'
 2022-05-05 19:20:49,255 - 's'
 2022-05-05 19:20:49,255 - 'd'
 2022-05-05 19:20:49,255 - Key.space
 2022-05-05 19:20:49,256 - 'k'
 2022-05-05 19:20:49,256 - 'l'
 2022-05-05 19:20:49,256 - Key.space
 2022-05-05 19:20:49,258 - 'a'
 2022-05-05 19:20:49,258 - 's'
 2022-05-05 19:20:49,258 - 'd'
 2022-05-05 19:20:49,259 - 'k'
 2022-05-05 19:20:49,259 - 'l'
 2022-05-05 19:20:49,259 - 'm'
 2022-05-05 19:20:49,260 - Key.space
 2022-05-05 19:20:49,261 - 'a'
 2022-05-05 19:20:49,261 - 's'
 2022-05-05 19:20:49,262 - 'd'
 2022-05-05 19:20:49,262 - 'k'
 2022-05-05 19:20:49,262 - 'l'
 2022-05-05 19:20:49,262 - 'm'
 2022-05-05 19:20:49,262 - Key.space
 2022-05-05 19:20:53,256 - 'l'
 2022-05-05 19:20:53,256 - 'm'
 2022-05-05 19:20:53,260 - 'a'
 2022-05-05 19:20:53,260 - 's'
 2022-05-05 19:20:53,261 - 'd'
 2022-05-05 19:20:53,261 - Key.space
 2022-05-05 19:20:53,261 - 'k'
 2022-05-05 19:20:53,262 - 'l'
 2022-05-05 19:20:53,262 - 'm'
 2022-05-05 19:20:53,264 - 'a'
 2022-05-05 19:20:53,264 - 's'
 2022-05-05 19:20:53,264 - 'd'
 2022-05-05 19:20:53,264 - Key.space
 2022-05-05 19:20:53,265 - 'k'
 2022-05-05 19:20:53,265 - 'l'
 2022-05-05 19:20:53,265 - 'm'
 2022-05-05 19:20:53,266 - 'm'
 2022-05-05 19:20:53,267 - 'k'
 2022-05-05 19:20:53,267 - Key.space
 2022-05-05 19:20:53,267 - 'a'
 2022-05-05 19:20:53,267 - 's'
 2022-05-05 19:20:53,267 - 'd'
 2022-05-05 19:20:53,268 - 'm'
 2022-05-05 19:20:53,269 - 's'
 2022-05-05 19:20:53,269 - 'd'
 2022-05-05 19:20:53,269 - Key.space
 2022-05-05 19:21:06,196 - Key.ctrl_l
 2022-05-05 19:21:06,284 - Key.shift
 2022-05-05 19:21:06,788 - Key.ctrl_l
 2022-05-05 19:21:06,820 - Key.shift
 2022-05-05 19:21:06,964 - Key.esc
